nodeid	1	2	3	4	5	6
2300	0.2832258508312319	2.4666771326432076E-4	5.3380710757805374E-5	5.3380710757805374E-5	5.3380710757805374E-5	1.7642300114958332E-4
2301	0.28298451772346844	4.3087060953254225E-4	9.32961856058319E-5	9.32961856058319E-5	9.32961856058319E-5	3.0788769688143604E-4
2298	0.28309705180290123	3.449937282714528E-4	7.468164046130497E-5	7.468164046130497E-5	7.468164046130497E-5	2.466279443053276E-4
2299	0.28298451772346844	4.3087060953254225E-4	9.32961856058319E-5	9.32961856058319E-5	9.32961856058319E-5	3.0788769688143604E-4
2296	0.2568199843417008	0.2044644852636917	2.876609931233432E-5	2.876609931233432E-5	2.876609931233432E-5	9.515879504222715E-5
2297	0.2832258508312319	2.4666771326432076E-4	5.3380710757805374E-5	5.3380710757805374E-5	5.3380710757805374E-5	1.7642300114958332E-4
2294	0.28279731272735553	5.736716755780011E-4	1.2427101929799646E-4	1.2427101929799646E-4	1.2427101929799646E-4	4.096388464120456E-4
2295	0.28279731272735553	5.736716755780011E-4	1.2427101929799646E-4	1.2427101929799646E-4	1.2427101929799646E-4	4.096388464120456E-4
2292	0.2783255346849361	0.06378757146258078	1.870400395873822E-5	1.870400395873822E-5	1.870400395873822E-5	6.189636995840628E-5
2293	0.28242385690288613	8.580504055618629E-4	1.8603615448397346E-4	1.8603615448397346E-4	1.8603615448397346E-4	6.118363184438591E-4
2290	0.2832258508312319	2.4666771326432076E-4	5.3380710757805374E-5	5.3380710757805374E-5	5.3380710757805374E-5	1.7642300114958332E-4
2291	0.28279731272735553	5.736716755780011E-4	1.2427101929799646E-4	1.2427101929799646E-4	1.2427101929799646E-4	4.096388464120456E-4
2288	0.2833431387298723	1.571108575005621E-4	3.399060635367257E-5	3.399060635367257E-5	3.399060635367257E-5	1.1241971571518058E-4
2289	0.2651078885429126	0.001701738188236147	3.6986615729028426E-4	3.6986615729028426E-4	3.6986615729028426E-4	0.0012082091161290552
2287	0.2833602120880272	1.4403722540804042E-4	3.116090053963085E-5	3.116090053963085E-5	3.116090053963085E-5	1.030716703131702E-4
2286	0.21935517024792436	0.09263916559044884	4.671808777470472E-5	4.671808777470472E-5	4.671808777470472E-5	1.5444159584050227E-4
2285	0.2651078885429126	0.001701738188236147	3.6986615729028426E-4	3.6986615729028426E-4	3.6986615729028426E-4	0.0012082091161290552
2284	0.2832258508312319	2.4666771326432076E-4	5.3380710757805374E-5	5.3380710757805374E-5	5.3380710757805374E-5	1.7642300114958332E-4
2283	6.943551940915921E-5	5.96519995274703E-5	1.2901720241180076E-5	0.01903731673859948	1.2901720241180076E-5	0.9245556456120723
2282	0.8552529678786008	4.0238184022884337E-5	8.702321377584402E-6	8.702321377584402E-6	8.702321377584402E-6	0.030362182012630044
2281	0.42184832941464734	0.3022547361194068	3.564391004560267E-6	3.564391004560267E-6	3.564391004560267E-6	0.08345457200644486
2280	0.5536603831738846	6.918963778442758E-5	1.4964999829368049E-5	1.4964999829368049E-5	1.4964999829368049E-5	0.707370594717418
2279	0.6454557604669392	4.0238184022884337E-5	8.702321377584402E-6	8.702321377584402E-6	8.702321377584402E-6	0.46299273037523736
2278	0.8959544828128365	3.264860214450338E-5	7.06077085204023E-6	7.06077085204023E-6	7.06077085204023E-6	0.34172619413927563
2277	1.0	0.20000363876253285	2.3376523915066442E-5	2.3376523915066442E-5	2.3376523915066442E-5	7.734540492410793E-5
2276	0.8640783951877465	1.0171640047488756E-4	2.200237664003502E-5	2.200237664003502E-5	2.200237664003502E-5	7.280266606460119E-5
2275	0.5373545340381066	3.681499046445853E-5	7.961909325737694E-6	7.961909325737694E-6	7.961909325737694E-6	2.6358478536023342E-5
2274	0.46389950539405334	9.101918805378448E-5	1.9687826332265288E-5	1.9687826332265288E-5	1.9687826332265288E-5	6.514957709934201E-5
2273	0.31772291264901753	0.019058939532871685	4.205088294457649E-6	4.205088294457649E-6	4.205088294457649E-6	0.5408173517648751
2272	1.0	6.178107179480741E-5	1.3362302127736558E-5	1.3362302127736558E-5	1.3362302127736558E-5	4.422798592341089E-5
2065	0.4174618520007655	9.101918805378448E-5	1.9687826332265288E-5	1.9687826332265288E-5	1.9687826332265288E-5	0.8195761082897677
2064	1.6766836605201134E-4	1.4403722540804042E-4	3.116090053963085E-5	3.116090053963085E-5	3.116090053963085E-5	0.9989288940690784
2067	7.913944763657646E-5	7.082633108634972E-5	1.626563366878817E-5	1.626563366878817E-5	1.626563366878817E-5	0.9987408268380086
2066	5.661781685252568E-4	5.144742604864787E-4	1.2427101929799646E-4	1.2427101929799646E-4	1.2427101929799646E-4	1.0
2069	1.0	5.736716755780011E-4	1.2427101929799646E-4	1.2427101929799646E-4	1.2427101929799646E-4	4.096388464120456E-4
2068	0.1024273903273505	5.088412657428116E-5	1.1005081088502023E-5	1.1005081088502023E-5	1.1005081088502023E-5	0.7260603429942281
2071	2.8712780434454223E-4	2.6116646778433835E-4	6.225959164444194E-5	6.225959164444194E-5	6.225959164444194E-5	0.9984150044777063
2070	0.07906718963724459	7.86172830267919E-5	1.7004585932453193E-5	1.7004585932453193E-5	1.7004585932453193E-5	1.0
2073	6.679435645934456E-4	5.736716755780011E-4	1.2427101929799646E-4	1.2427101929799646E-4	1.2427101929799646E-4	1.0
2072	7.744223900527896E-5	6.653031551247657E-5	1.4389693563917161E-5	1.4389693563917161E-5	1.4389693563917161E-5	0.998718256536097
2075	1.5945269683116355E-4	1.4472481054282485E-4	3.399060635367257E-5	3.399060635367257E-5	3.399060635367257E-5	0.9992035737026543
2074	0.09909566567542141	4.5530328779581034E-5	9.847019894827011E-6	9.847019894827011E-6	9.847019894827011E-6	0.9989316717102239
2077	1.5945269683116355E-4	1.4472481054282485E-4	3.399060635367257E-5	3.399060635367257E-5	3.399060635367257E-5	0.9991641643128291
2076	1.257941717172314E-4	1.0806685183477949E-4	2.3376523915066442E-5	2.3376523915066442E-5	2.3376523915066442E-5	0.9994603718766066
2079	2.513318014435647E-4	0.11424770534261947	4.671808777470472E-5	4.671808777470472E-5	4.671808777470472E-5	1.0
2078	8.638844054664167E-5	7.726156598383436E-5	1.7813870042102735E-5	1.7813870042102735E-5	1.7813870042102735E-5	0.9986973172394191
2048	1.1840156971740018E-4	1.0171640047488756E-4	2.200237664003502E-5	2.200237664003502E-5	2.200237664003502E-5	0.9987781999937984
2049	1.341712471063174E-4	1.152629544132901E-4	2.4933706169802145E-5	2.4933706169802145E-5	2.4933706169802145E-5	0.9994996509876444
2050	0.2666039821779043	4.3087060953254225E-4	9.32961856058319E-5	9.32961856058319E-5	9.32961856058319E-5	0.9973653391862807
2051	5.3116482657495234E-5	4.759277820454154E-5	1.0690740033377982E-5	1.0690740033377982E-5	1.0690740033377982E-5	0.9994960810076083
2052	0.013408737746319675	8.647213327007203E-5	1.870400395873822E-5	1.870400395873822E-5	1.870400395873822E-5	0.7124112502462401
2053	2.470401624670194E-4	2.248492428900175E-4	5.3380710757805374E-5	5.3380710757805374E-5	5.3380710757805374E-5	0.9987706534020651
2054	9.051073004492451E-5	8.096138092043369E-5	1.870400395873822E-5	1.870400395873822E-5	1.870400395873822E-5	0.9992867725339026
2055	0.19282723930929266	0.031435037112427684	5.847424859791967E-6	5.847424859791967E-6	5.847424859791967E-6	0.760333552672458
2056	1.4666572249946198E-4	1.329090289406247E-4	3.116090053963085E-5	3.116090053963085E-5	3.116090053963085E-5	0.9993210217726174
2057	1.257941717172314E-4	1.0806685183477949E-4	2.3376523915066442E-5	2.3376523915066442E-5	2.3376523915066442E-5	0.9994603723656645
2058	3.4319254182232917E-4	3.119561863768093E-4	7.468164046130497E-5	7.468164046130497E-5	7.468164046130497E-5	1.0
2059	8.389127932146982E-5	7.207044958574237E-5	1.5588217091551337E-5	1.5588217091551337E-5	1.5588217091551337E-5	1.0
2060	1.5945269683116355E-4	1.4472481054282485E-4	3.399060635367257E-5	3.399060635367257E-5	3.399060635367257E-5	0.9989752651102772
2061	9.051073004492451E-5	8.096138092043369E-5	1.870400395873822E-5	1.870400395873822E-5	1.870400395873822E-5	0.998712754180975
2062	8.753624491467799E-5	7.520168919368108E-5	1.626563366878817E-5	1.626563366878817E-5	1.626563366878817E-5	0.9986709672361553
2063	5.016375803876433E-4	4.3087060953254225E-4	9.32961856058319E-5	9.32961856058319E-5	9.32961856058319E-5	0.9979101311544301
2099	6.712223945511631E-5	5.7664722807258215E-5	1.2471831336905298E-5	1.2471831336905298E-5	1.2471831336905298E-5	0.9987471999975477
2098	5.661781685252568E-4	5.144742604864787E-4	1.2427101929799646E-4	1.2427101929799646E-4	1.2427101929799646E-4	1.0
2097	7.191387431889707E-5	0.04753572960384921	1.3362302127736558E-5	0.00994946494159487	1.3362302127736558E-5	1.0
2096	1.4374367161000372E-4	1.2348582767313579E-4	2.671315053281678E-5	2.671315053281678E-5	2.671315053281678E-5	0.9988536236989516
2103	0.10579251260800696	0.09188604519450916	0.03025108006900208	0.03025108006900208	0.03025108006900208	0.04599951330929057
2102	0.2661025831205181	8.580504055618629E-4	1.8603615448397346E-4	1.8603615448397346E-4	1.8603615448397346E-4	6.118363184438591E-4
2101	1.0529226504486731E-4	9.466992294946223E-5	2.200237664003502E-5	2.200237664003502E-5	2.200237664003502E-5	0.9987711340057905
2100	5.016375803876433E-4	4.3087060953254225E-4	9.32961856058319E-5	9.32961856058319E-5	9.32961856058319E-5	1.0
2107	2.8712780434454223E-4	2.6116646778433835E-4	6.225959164444194E-5	6.225959164444194E-5	6.225959164444194E-5	0.9985878183010439
2106	8.415982557291327E-4	7.661891848177139E-4	1.8603615448397346E-4	1.8603615448397346E-4	1.8603615448397346E-4	1.0
2105	5.661781685252568E-4	5.144742604864787E-4	1.2427101929799646E-4	1.2427101929799646E-4	1.2427101929799646E-4	1.0
2104	0.2661025831205181	8.580504055618629E-4	1.8603615448397346E-4	1.8603615448397346E-4	1.8603615448397346E-4	1.0
2111	0.0016595282987955276	0.0015123698888614386	3.6986615729028426E-4	3.6986615729028426E-4	3.6986615729028426E-4	0.2484636249591802
2110	0.0016595282987955276	0.0015123698888614386	3.6986615729028426E-4	3.6986615729028426E-4	3.6986615729028426E-4	1.0
2109	0.2661025831205181	8.580504055618629E-4	1.8603615448397346E-4	1.8603615448397346E-4	1.8603615448397346E-4	1.0
2108	8.415982557291327E-4	7.661891848177139E-4	1.8603615448397346E-4	1.8603615448397346E-4	1.8603615448397346E-4	1.0
2082	0.0648135515752255	6.918963778442758E-5	1.4964999829368049E-5	1.4964999829368049E-5	1.4964999829368049E-5	0.9411178316339139
2083	6.495818575523948E-5	5.580563796540198E-5	1.2069678408082636E-5	1.2069678408082636E-5	1.2069678408082636E-5	1.0
2080	1.4374367161000372E-4	1.2348582767313579E-4	2.671315053281678E-5	2.671315053281678E-5	2.671315053281678E-5	0.9993819477801675
2081	2.470401624670194E-4	2.248492428900175E-4	5.3380710757805374E-5	5.3380710757805374E-5	5.3380710757805374E-5	0.9987706462754691
2086	8.053784807490791E-5	6.918963778442758E-5	1.4964999829368049E-5	0.033117089477982115	1.4964999829368049E-5	1.0
2087	0.18945897641589265	5.96519995274703E-5	1.2901720241180076E-5	1.2901720241180076E-5	1.2901720241180076E-5	0.29298021929773915
2084	2.169510203073547E-4	1.975893832007999E-4	4.671808777470472E-5	4.671808777470472E-5	4.671808777470472E-5	0.9990075816258355
2085	9.15122342809928E-5	7.86172830267919E-5	1.7004585932453193E-5	1.7004585932453193E-5	1.7004585932453193E-5	0.9986837427306698
2090	0.27139344089277545	1.152629544132901E-4	2.4933706169802145E-5	2.4933706169802145E-5	2.4933706169802145E-5	8.249281517238868E-5
2091	2.513318014435647E-4	2.159008543360335E-4	4.671808777470472E-5	4.671808777470472E-5	4.671808777470472E-5	0.9986926253365407
2088	0.15745150713756575	6.918963778442758E-5	1.4964999829368049E-5	1.4964999829368049E-5	1.4964999829368049E-5	1.0
2089	0.06969575914058136	0.022039111517709934	1.3856983168998692E-5	1.3856983168998692E-5	1.3856983168998692E-5	0.6783597207119121
2094	9.992068481065215E-4	0.27905688616027474	1.8603615448397346E-4	1.8603615448397346E-4	1.8603615448397346E-4	6.118363184438591E-4
2095	0.10579251260800696	0.09188604519450916	0.03025108006900208	0.03025108006900208	0.03025108006900208	0.04599951330929057
2092	1.1840156971740018E-4	1.0171640047488756E-4	2.200237664003502E-5	2.200237664003502E-5	2.200237664003502E-5	0.999415080111518
2093	0.047217704085077764	1.0806685183477949E-4	2.3376523915066442E-5	2.3376523915066442E-5	0.05884744584057894	0.3094584532117616
2133	4.2716108489844126E-4	3.8802007142486547E-4	9.32961856058319E-5	9.32961856058319E-5	9.32961856058319E-5	1.0
2132	0.14064111135480142	0.8294095727359669	4.671808777470472E-5	4.671808777470472E-5	4.671808777470472E-5	0.1515326000768421
2135	0.0019823594256663034	0.001701738188236147	3.6986615729028426E-4	3.6986615729028426E-4	0.27301684182091	0.0012082091161290552
2134	0.4474415539489035	0.4514536655233369	1.4389693563917161E-5	1.4389693563917161E-5	1.4389693563917161E-5	0.6776883994328714
2129	4.0163760991911054E-4	3.449937282714528E-4	7.468164046130497E-5	7.468164046130497E-5	7.468164046130497E-5	0.7054420841986042
2128	0.9421658649434655	2.4666771326432076E-4	5.3380710757805374E-5	5.3380710757805374E-5	5.3380710757805374E-5	1.7642300114958332E-4
2131	0.4224522311091424	0.42624007411383424	3.7385587068224324E-5	3.7385587068224324E-5	3.7385587068224324E-5	0.707189262491799
2130	0.10579251260800696	0.09188604519450916	0.03025108006900208	0.03025108006900208	0.03025108006900208	0.04599951330929057
2141	0.2661025831205181	8.580504055618629E-4	1.8603615448397346E-4	1.8603615448397346E-4	1.8603615448397346E-4	6.118363184438591E-4
2140	0.2661025831205181	8.580504055618629E-4	1.8603615448397346E-4	1.8603615448397346E-4	1.8603615448397346E-4	6.118363184438591E-4
2143	0.2661025831205181	8.580504055618629E-4	1.8603615448397346E-4	1.8603615448397346E-4	1.8603615448397346E-4	6.118363184438591E-4
2142	0.2661025831205181	8.580504055618629E-4	1.8603615448397346E-4	1.8603615448397346E-4	1.8603615448397346E-4	6.118363184438591E-4
2137	0.0019823594256663034	0.2954918347973469	3.6986615729028426E-4	3.6986615729028426E-4	3.6986615729028426E-4	0.0012082091161290552
2136	9.992068481065215E-4	0.2967844458501912	1.8603615448397346E-4	1.8603615448397346E-4	1.8603615448397346E-4	6.118363184438591E-4
2139	0.2661025831205181	8.580504055618629E-4	1.8603615448397346E-4	1.8603615448397346E-4	1.8603615448397346E-4	6.118363184438591E-4
2138	0.2661025831205181	8.580504055618629E-4	1.8603615448397346E-4	1.8603615448397346E-4	1.8603615448397346E-4	6.118363184438591E-4
2116	0.10579251260800696	0.09188604519450916	0.03025108006900208	0.03025108006900208	0.03025108006900208	0.04599951330929057
2117	5.661781685252568E-4	5.144742604864787E-4	1.2427101929799646E-4	1.2427101929799646E-4	1.2427101929799646E-4	0.25011428771875943
2118	4.2716108489844126E-4	3.8802007142486547E-4	9.32961856058319E-5	9.32961856058319E-5	9.32961856058319E-5	0.9979256630122195
2119	1.0	4.3087060953254225E-4	9.32961856058319E-5	9.32961856058319E-5	9.32961856058319E-5	0.14734634597029303
2112	4.2716108489844126E-4	3.8802007142486547E-4	9.32961856058319E-5	9.32961856058319E-5	9.32961856058319E-5	1.0
2113	5.661781685252568E-4	5.144742604864787E-4	1.2427101929799646E-4	1.2427101929799646E-4	1.2427101929799646E-4	0.997578092242169
2114	5.016375803876433E-4	4.3087060953254225E-4	9.32961856058319E-5	9.32961856058319E-5	9.32961856058319E-5	1.0
2115	3.3488023833752774E-4	2.876601171246931E-4	6.225959164444194E-5	6.225959164444194E-5	6.225959164444194E-5	0.9986294206125177
2124	0.9723765952384013	0.04643001045651074	1.626563366878817E-5	1.626563366878817E-5	1.626563366878817E-5	5.383205043597019E-5
2125	1.0	2.4666771326432076E-4	5.3380710757805374E-5	5.3380710757805374E-5	5.3380710757805374E-5	1.7642300114958332E-4
2126	1.0	1.571108575005621E-4	3.399060635367257E-5	3.399060635367257E-5	3.399060635367257E-5	1.1241971571518058E-4
2127	1.0	1.9195705630239418E-4	4.1533968206393244E-5	4.1533968206393244E-5	4.1533968206393244E-5	1.3732980745841496E-4
2120	1.0	5.736716755780011E-4	1.2427101929799646E-4	1.2427101929799646E-4	1.2427101929799646E-4	4.096388464120456E-4
2121	1.0	2.4666771326432076E-4	5.3380710757805374E-5	5.3380710757805374E-5	5.3380710757805374E-5	1.7642300114958332E-4
2122	0.6769068073375539	5.96519995274703E-5	1.2901720241180076E-5	1.2901720241180076E-5	1.2901720241180076E-5	0.5889133243446848
2123	6.679435645934456E-4	5.736716755780011E-4	1.2427101929799646E-4	1.2427101929799646E-4	1.2427101929799646E-4	0.24123445144894784
2167	2.8715251578906054E-4	2.4666771326432076E-4	5.3380710757805374E-5	5.3380710757805374E-5	5.3380710757805374E-5	0.9987623438224404
2166	1.059490386672423E-4	9.101918805378448E-5	1.9687826332265288E-5	1.9687826332265288E-5	1.9687826332265288E-5	0.6801320344920374
2165	1.5945269683116355E-4	1.4472481054282485E-4	3.399060635367257E-5	3.399060635367257E-5	3.399060635367257E-5	0.9989977204467018
2164	2.470401624670194E-4	2.248492428900175E-4	5.3380710757805374E-5	5.3380710757805374E-5	5.3380710757805374E-5	0.6686752420876416
2163	1.18521612748342E-4	1.0690249352607472E-4	2.4933706169802145E-5	2.4933706169802145E-5	2.4933706169802145E-5	1.0
2162	0.10579251260800696	0.09188604519450916	0.03025108006900208	0.03025108006900208	0.03025108006900208	0.04599951330929057
2161	1.5945269683116355E-4	1.4472481054282485E-4	3.399060635367257E-5	3.399060635367257E-5	3.399060635367257E-5	0.9991641643128291
2160	0.10579251260800696	0.09188604519450916	0.03025108006900208	0.03025108006900208	0.03025108006900208	0.04599951330929057
2175	1.257941717172314E-4	1.0806685183477949E-4	2.3376523915066442E-5	2.3376523915066442E-5	2.3376523915066442E-5	0.9983720752906744
2174	4.19599559079478E-5	0.058758038294852946	7.796054930017923E-6	7.796054930017923E-6	7.796054930017923E-6	0.9807909359738218
2173	1.257941717172314E-4	1.0806685183477949E-4	2.3376523915066442E-5	2.3376523915066442E-5	2.3376523915066442E-5	0.999660341835007
2172	0.1518913262924522	0.010084028256615585	8.90946157751968E-6	8.90946157751968E-6	8.90946157751968E-6	1.0
2171	0.1260262299500621	0.15515330632408286	7.337569149568486E-6	7.337569149568486E-6	7.337569149568486E-6	0.9631910038394729
2170	1.5945269683116355E-4	1.4472481054282485E-4	3.399060635367257E-5	3.399060635367257E-5	3.399060635367257E-5	0.9991641643128291
2169	0.13443376628874049	5.7664722807258215E-5	1.2471831336905298E-5	1.2471831336905298E-5	1.2471831336905298E-5	0.2666319428495175
2168	2.8715251578906054E-4	2.4666771326432076E-4	5.3380710757805374E-5	5.3380710757805374E-5	5.3380710757805374E-5	0.9987623438224404
2150	0.014113860331550043	9.101918805378448E-5	1.9687826332265288E-5	1.9687826332265288E-5	1.9687826332265288E-5	0.9993024123896345
2151	0.40076961697601793	1.329720834870713E-4	2.876609931233432E-5	2.876609931233432E-5	2.876609931233432E-5	0.8431637836615673
2148	9.992068481065215E-4	8.580504055618629E-4	1.8603615448397346E-4	1.8603615448397346E-4	1.8603615448397346E-4	0.27842504814405156
2149	0.17902574703147245	6.178107179480741E-5	1.3362302127736558E-5	1.3362302127736558E-5	1.3362302127736558E-5	1.0
2146	1.0	8.580504055618629E-4	1.8603615448397346E-4	1.8603615448397346E-4	1.8603615448397346E-4	6.118363184438591E-4
