nodeid	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
89	5.204553305785124E-5	0.6766430991735537	0.5205068595041322	4.5984733144113316E-5	5.204553305785124E-5	5.204553305785124E-5	0.0	5.204553305785124E-5	5.052098705760814E-5	5.204553305785124E-5	5.204553305785124E-5	4.34311E-5	4.34311E-5	4.34311E-5	5.5156055292839404E-5
88	5.204553305785124E-5	5.204553305785124E-5	5.204553305785124E-5	1.0	5.204553305785124E-5	5.204553305785124E-5	0.0	5.204553305785124E-5	1.0	5.204553305785124E-5	5.204553305785124E-5	4.34311E-5	4.34311E-5	4.34311E-5	5.5156055292839404E-5
91	7.975683057851241E-5	7.975683057851241E-5	7.975683057851241E-5	1.0	7.975683057851241E-5	7.975683057851241E-5	0.0	7.975683057851241E-5	0.9999999999999998	7.975683057851241E-5	7.975683057851241E-5	6.65557E-5	6.65557E-5	6.65557E-5	8.452352966546164E-5
90	4.128677272727272E-5	4.128677272727272E-5	0.9991154504145203	3.6478850627486985E-5	4.128677272727272E-5	4.128677272727272E-5	0.0	4.128677272727272E-5	4.007737817357787E-5	4.128677272727272E-5	4.128677272727272E-5	3.44531E-5	3.44531E-5	3.44531E-5	4.375429331998786E-5
102	3.521966115702479E-5	3.521966115702479E-5	0.9988635880736842	3.1118265575868875E-5	3.521966115702479E-5	3.521966115702479E-5	0.0	3.521966115702479E-5	3.418798772816055E-5	3.521966115702479E-5	3.521966115702479E-5	2.9390199999999995E-5	2.9390199999999995E-5	2.9390199999999995E-5	3.732457838432848E-5
103	1.6637971074380165E-5	1.6637971074380165E-5	1.6637971074380165E-5	0.658690019976798	1.6637971074380165E-5	0.4658790082644628	0.0	1.6637971074380165E-5	0.6763243761507266	1.6637971074380165E-5	1.6637971074380165E-5	1.38841E-5	1.38841E-5	1.38841E-5	1.7632346113529513E-5
100	3.991166942148761E-5	0.8814063202089324	3.991166942148761E-5	3.526388068007903E-5	3.991166942148761E-5	3.991166942148761E-5	0.0	3.991166942148761E-5	3.8742555140115574E-5	3.991166942148761E-5	0.31933314049586775	3.33056E-5	3.33056E-5	3.33056E-5	4.229700641156204E-5
101	8.095553719008265E-6	0.18620636363636361	8.095553719008265E-6	0.883428587509426	8.095553719008265E-6	8.095553719008265E-6	0.0	8.095553719008265E-6	0.8958191230701432	8.095553719008265E-6	0.2185880991735537	6.7556E-6	6.7556E-6	6.7556E-6	8.579387746023144E-6
98	2.9210190082644628E-5	0.3505512809917355	2.9210190082644628E-5	0.9432748067539638	2.9210190082644628E-5	2.9210190082644628E-5	0.0	2.9210190082644628E-5	0.9565062432107175	2.9210190082644628E-5	2.9210190082644628E-5	2.43754E-5	2.43754E-5	2.43754E-5	3.095594885197653E-5
99	2.0302396694214878E-5	2.0302396694214878E-5	0.22334673553719006	1.0	2.0302396694214878E-5	2.0302396694214878E-5	0.0	2.0302396694214878E-5	1.0	2.0302396694214878E-5	2.0302396694214878E-5	1.6942E-5	1.6942E-5	1.6942E-5	2.1515777605708475E-5
96	3.7419107438016534E-5	3.7419107438016534E-5	0.4864857851239669	0.3333664058511629	3.7419107438016534E-5	3.7419107438016534E-5	0.0	3.7419107438016534E-5	0.3380445911876873	3.7419107438016534E-5	3.7419107438016534E-5	3.12256E-5	3.12256E-5	3.12256E-5	0.4362501069926652
97	4.60460082644628E-5	4.60460082644628E-5	0.7367821487603305	4.0683864262459305E-5	4.60460082644628E-5	4.60460082644628E-5	0.0	4.60460082644628E-5	4.469720360050216E-5	4.60460082644628E-5	4.60460082644628E-5	0.384284	3.84246E-5	3.84246E-5	4.8797966484966684E-5
110	3.421400826446281E-5	0.3421748347107438	3.421400826446281E-5	0.9524729325145312	3.421400826446281E-5	3.421400826446281E-5	0.0	3.421400826446281E-5	0.9657916390970434	3.421400826446281E-5	3.421400826446281E-5	2.8550999999999998E-5	2.8550999999999998E-5	2.8550999999999998E-5	3.625882224180042E-5
111	3.521966115702479E-5	3.521966115702479E-5	0.5283296694214876	0.7451620366893305	3.521966115702479E-5	3.521966115702479E-5	0.0	3.521966115702479E-5	0.755615421782811	3.521966115702479E-5	3.521966115702479E-5	2.9390199999999995E-5	2.9390199999999995E-5	2.9390199999999995E-5	3.732457838432848E-5
108	3.862524380165289E-5	0.656666652892562	0.23179028925619835	3.4127261735815456E-5	3.862524380165289E-5	0.3090405371900826	0.0	3.862524380165289E-5	3.749381219770006E-5	3.862524380165289E-5	3.862524380165289E-5	3.22321E-5	3.22321E-5	3.22321E-5	4.09336970466861E-5
109	3.23659173553719E-5	3.23659173553719E-5	3.23659173553719E-5	1.0	3.23659173553719E-5	3.23659173553719E-5	0.0	3.23659173553719E-5	1.0	3.23659173553719E-5	3.23659173553719E-5	2.70088E-5	2.70088E-5	2.70088E-5	3.430027943554829E-5
106	3.7419107438016534E-5	0.6735813223140495	3.7419107438016534E-5	3.306158221331776E-5	3.7419107438016534E-5	3.7419107438016534E-5	0.0	3.7419107438016534E-5	3.63230066350161E-5	3.7419107438016534E-5	3.7419107438016534E-5	3.12256E-5	3.12256E-5	3.12256E-5	3.965547545772697E-5
107	4.60460082644628E-5	0.6907356611570248	4.60460082644628E-5	4.0683864262459305E-5	4.60460082644628E-5	4.60460082644628E-5	0.0	4.60460082644628E-5	4.469720360050216E-5	4.60460082644628E-5	4.60460082644628E-5	3.84246E-5	0.422709	3.84246E-5	4.8797966484966684E-5
104	2.4952582644628095E-5	2.4952582644628095E-5	0.9770738588102286	2.2046807607758015E-5	2.4952582644628095E-5	2.4952582644628095E-5	0.0	2.4952582644628095E-5	2.422165805165066E-5	2.4952582644628095E-5	2.4952582644628095E-5	2.0822499999999996E-5	0.12495600000000001	2.0822499999999996E-5	2.6443883791457004E-5
105	7.131962809917354E-6	7.131962809917354E-6	7.131962809917354E-6	0.5956194447309167	7.131962809917354E-6	7.131962809917354E-6	0.0	0.028534921487603306	0.6039734348796123	7.131962809917354E-6	7.131962809917354E-6	5.9515E-6	5.9515E-6	5.9515E-6	7.558207438341042E-6
119	4.434219834710744E-5	4.434219834710744E-5	4.434219834710744E-5	0.4937951748598941	4.434219834710744E-5	4.434219834710744E-5	0.0	4.434219834710744E-5	0.5007238602591736	4.434219834710744E-5	4.434219834710744E-5	3.7002800000000004E-5	3.7002800000000004E-5	0.6290839999999999	4.699232768200386E-5
118	1.2350884297520662E-5	1.2350884297520662E-5	1.2350884297520662E-5	0.44010265801946075	1.2350884297520662E-5	1.2350884297520662E-5	0.0	1.2350884297520662E-5	0.446275939459733	0.5928558677685951	1.2350884297520662E-5	1.03066E-5	0.103077	1.03066E-5	1.3089039869613678E-5
117	1.787909917355372E-5	1.787909917355372E-5	0.5542702892561984	0.7167248177278456	1.787909917355372E-5	1.787909917355372E-5	0.0	1.787909917355372E-5	0.726778088022785	1.787909917355372E-5	1.787909917355372E-5	1.49198E-5	1.49198E-5	1.49198E-5	1.8947650733186716E-5
116	1.9636954545454547E-5	1.9636954545454547E-5	0.2945740909090909	0.4810690384256189	1.9636954545454547E-5	1.9636954545454547E-5	0.0	1.9636954545454547E-5	0.4878174073750071	1.9636954545454547E-5	0.3927594628099174	1.6386699999999997E-5	1.6386699999999997E-5	1.6386699999999997E-5	0.0832632146084492
115	1.814992561983471E-5	1.814992561983471E-5	0.4900652479338843	0.7882097334770997	1.814992561983471E-5	1.814992561983471E-5	0.0	1.814992561983471E-5	0.7992655875641869	1.814992561983471E-5	1.814992561983471E-5	1.5145799999999998E-5	1.5145799999999998E-5	1.5145799999999998E-5	1.9234663231055327E-5
114	3.1514731404958676E-5	3.1514731404958676E-5	0.3782079338842975	0.9124196488955653	3.1514731404958676E-5	3.1514731404958676E-5	0.0	3.1514731404958676E-5	0.9252185181874941	3.1514731404958676E-5	3.1514731404958676E-5	2.62985E-5	2.62985E-5	2.62985E-5	3.339822201414969E-5
113	3.521966115702479E-5	3.521966115702479E-5	0.4931102479338843	0.7843792269922082	3.521966115702479E-5	3.521966115702479E-5	0.0	3.521966115702479E-5	0.7953826264524667	3.521966115702479E-5	3.521966115702479E-5	2.9390199999999995E-5	2.9390199999999995E-5	2.9390199999999995E-5	3.732457838432848E-5
112	3.521966115702479E-5	3.521966115702479E-5	0.4578896280991736	0.8235977516669912	3.521966115702479E-5	3.521966115702479E-5	0.0	3.521966115702479E-5	0.8351511842083648	3.521966115702479E-5	3.521966115702479E-5	2.9390199999999995E-5	2.9390199999999995E-5	2.9390199999999995E-5	3.732457838432848E-5
127	9.96546652892562E-5	0.999169403922435	9.96546652892562E-5	8.804969265659348E-5	9.96546652892562E-5	9.96546652892562E-5	0.0	9.96546652892562E-5	9.67355267494813E-5	9.96546652892562E-5	9.96546652892562E-5	8.31601E-5	8.31601E-5	8.31601E-5	1.0561056647789381E-4
126	2.785234297520661E-5	0.2228470247933884	2.785234297520661E-5	1.0	2.785234297520661E-5	2.785234297520661E-5	0.0	2.785234297520661E-5	0.9999999999999998	2.785234297520661E-5	2.785234297520661E-5	2.3242299999999996E-5	2.3242299999999996E-5	2.3242299999999996E-5	2.9516949465538777E-5
125	1.5358495867768597E-5	1.5358495867768597E-5	0.18431776859504131	0.4788655402812246	0.12288330578512395	1.5358495867768597E-5	0.0	1.5358495867768597E-5	0.4855826878360517	0.4607704545454545	1.5358495867768597E-5	1.28164E-5	1.28164E-5	1.28164E-5	1.6276402556121E-5
124	2.5483210743801655E-5	2.5483210743801655E-5	2.5483210743801655E-5	1.0	2.5483210743801655E-5	2.5483210743801655E-5	0.0	2.5483210743801655E-5	1.0	2.5483210743801655E-5	2.5483210743801655E-5	2.12653E-5	2.12653E-5	2.12653E-5	2.7006225092590744E-5
123	2.4443644628099174E-5	2.4443644628099174E-5	2.4443644628099174E-5	1.0	2.4443644628099174E-5	2.4443644628099174E-5	0.0	2.4443644628099174E-5	1.0	2.4443644628099174E-5	2.4443644628099174E-5	2.03978E-5	2.03978E-5	2.03978E-5	2.590452888948886E-5
122	2.7219735537190086E-5	2.7219735537190086E-5	2.7219735537190086E-5	2.404994629490497E-5	2.7219735537190086E-5	2.7219735537190086E-5	0.0	2.7219735537190086E-5	2.6422400271264927E-5	0.16334549586776861	2.7219735537190086E-5	0.8631689999999999	2.27144E-5	2.27144E-5	2.884653398932266E-5
121	7.038755371900827E-5	7.038755371900827E-5	0.999209003608361	6.219079110665886E-5	7.038755371900827E-5	7.038755371900827E-5	0.0	7.038755371900827E-5	6.832572329506137E-5	7.038755371900827E-5	7.038755371900827E-5	5.873719999999999E-5	5.873719999999999E-5	5.873719999999999E-5	7.459429420269268E-5
120	2.4952582644628095E-5	2.4952582644628095E-5	2.4952582644628095E-5	1.0	2.4952582644628095E-5	2.4952582644628095E-5	0.0	2.4952582644628095E-5	1.0	2.4952582644628095E-5	2.4952582644628095E-5	2.0822499999999996E-5	2.0822499999999996E-5	0.145778	2.6443883791457004E-5
137	1.9964103305785124E-5	1.9964103305785124E-5	0.41926690082644624	0.4446232709575417	1.9964103305785124E-5	0.019984115702479342	0.0	1.9964103305785124E-5	0.45086051856351833	1.9964103305785124E-5	1.9964103305785124E-5	1.66597E-5	1.66597E-5	1.66597E-5	2.115726597673364E-5
136	2.0302396694214878E-5	2.0302396694214878E-5	0.18274194214876033	1.793814453070651E-5	2.0302396694214878E-5	2.0302396694214878E-5	0.0	2.0302396694214878E-5	1.97076878718245E-5	2.0302396694214878E-5	1.0	1.6942E-5	1.6942E-5	1.6942E-5	2.1515777605708475E-5
139	3.521966115702479E-5	0.7748668181818181	0.4226702066115703	3.1118265575868875E-5	3.521966115702479E-5	3.521966115702479E-5	0.0	3.521966115702479E-5	3.418798772816055E-5	3.521966115702479E-5	3.521966115702479E-5	2.9390199999999995E-5	2.9390199999999995E-5	2.9390199999999995E-5	3.732457838432848E-5
138	3.3264318181818185E-5	3.3264318181818185E-5	3.3264318181818185E-5	1.0	3.3264318181818185E-5	3.3264318181818185E-5	0.0	3.3264318181818185E-5	1.0	3.3264318181818185E-5	3.3264318181818185E-5	2.77585E-5	2.77585E-5	2.77585E-5	3.525237354905315E-5
141	1.8716863636363638E-5	1.8716863636363638E-5	0.31820549586776864	0.6877834523256734	1.8716863636363638E-5	1.8716863636363638E-5	0.0	1.8716863636363638E-5	0.6974308871463428	0.26205454545454554	1.8716863636363638E-5	1.5618899999999997E-5	1.5618899999999997E-5	1.5618899999999997E-5	1.9835484526372328E-5
140	4.275990082644629E-5	4.275990082644629E-5	0.3421221074380165	0.9523110416773921	4.275990082644629E-5	4.275990082644629E-5	0.0	4.275990082644629E-5	0.9656560370568502	4.275990082644629E-5	4.275990082644629E-5	3.568240000000001E-5	3.568240000000001E-5	3.568240000000001E-5	4.531546351304051E-5
143	9.200357851239669E-5	9.200357851239669E-5	0.7361206611570248	0.5123184159170838	9.200357851239669E-5	9.200357851239669E-5	0.0	9.200357851239669E-5	0.5195104258478347	9.200357851239669E-5	9.200357851239669E-5	7.67754E-5	7.67754E-5	7.67754E-5	9.750220941974442E-5
142	9.96546652892562E-5	9.96546652892562E-5	0.2990630991735537	0.9987888002321599	9.96546652892562E-5	9.96546652892562E-5	0.0	9.96546652892562E-5	0.9949206521961346	9.96546652892562E-5	9.96546652892562E-5	8.31601E-5	8.31601E-5	8.31601E-5	1.0561056647789381E-4
129	5.9842578512396706E-5	5.9842578512396706E-5	5.9842578512396706E-5	1.0	5.9842578512396706E-5	5.9842578512396706E-5	0.0	5.9842578512396706E-5	1.0	5.9842578512396706E-5	5.9842578512396706E-5	4.99376E-5	4.99376E-5	4.99376E-5	6.34190943078047E-5
128	3.991166942148761E-5	3.991166942148761E-5	3.991166942148761E-5	3.526388068007903E-5	3.991166942148761E-5	3.991166942148761E-5	0.0	3.991166942148761E-5	3.8742555140115574E-5	0.47897933884297517	0.7184498347107439	3.33056E-5	3.33056E-5	3.33056E-5	4.229700641156204E-5
131	4.788595041322313E-5	4.788595041322313E-5	0.38313553719008264	4.230954169797145E-5	4.788595041322313E-5	4.788595041322313E-5	0.0	4.788595041322313E-5	4.648324916527603E-5	0.8141102892561984	4.788595041322313E-5	3.996E-5	3.996E-5	3.996E-5	5.0747873516946656E-5
130	8.320363636363637E-6	8.320363636363637E-6	8.320363636363637E-6	0.7832215441123997	0.22465892561983472	8.320363636363637E-6	0.0	8.320363636363637E-6	0.7957513578618345	8.320363636363637E-6	8.320363636363637E-6	0.15275799999999998	6.9432E-6	6.9432E-6	8.817633518590195E-6
133	2.0302396694214878E-5	2.0302396694214878E-5	2.0302396694214878E-5	0.8590804492639693	2.0302396694214878E-5	0.10153211570247934	0.0	2.0302396694214878E-5	0.8711304128218238	0.20304433884297524	2.0302396694214878E-5	1.6942E-5	1.6942E-5	1.6942E-5	0.12911625506993116
132	6.64825E-5	6.64825E-5	6.64825E-5	1.0	6.64825E-5	6.64825E-5	0.0	6.64825E-5	1.0	6.64825E-5	6.64825E-5	5.547850000000001E-5	5.547850000000001E-5	5.547850000000001E-5	7.04558533761243E-5
135	3.991166942148761E-5	0.7176390808084436	3.991166942148761E-5	3.526388068007903E-5	3.991166942148761E-5	3.991166942148761E-5	0.0	3.991166942148761E-5	3.8742555140115574E-5	3.991166942148761E-5	3.991166942148761E-5	3.33056E-5	3.33056E-5	3.33056E-5	0.21152694096236624
134	1.7361053719008265E-5	1.7361053719008265E-5	0.2083506198347107	1.533932646019423E-5	1.7361053719008265E-5	1.7361053719008265E-5	0.0	1.7361053719008265E-5	1.685250431135977E-5	0.6597380165289256	0.19098896694214873	1.4487499999999998E-5	0.115915	1.4487499999999998E-5	1.839864408350262E-5
152	5.9842578512396706E-5	0.47880078512396695	5.9842578512396706E-5	5.287379803545094E-5	5.9842578512396706E-5	5.9842578512396706E-5	0.0	5.9842578512396706E-5	5.8089637225122365E-5	0.7181706198347108	5.9842578512396706E-5	4.99376E-5	4.99376E-5	4.99376E-5	6.34190943078047E-5
153	0.3842164462809917	0.5650146694214876	2.2599628099173554E-5	0.1006803613886329	2.2599628099173554E-5	2.2599628099173554E-5	0.0	2.2599628099173554E-5	0.10209406439661507	2.2599628099173554E-5	2.2599628099173554E-5	1.8859E-5	1.8859E-5	0.0188779	0.14372595319152665
154	5.9842578512396706E-5	5.9842578512396706E-5	0.2394297520661157	1.0	5.9842578512396706E-5	5.9842578512396706E-5	0.0	5.9842578512396706E-5	1.0	5.9842578512396706E-5	5.9842578512396706E-5	4.99376E-5	4.99376E-5	4.99376E-5	6.34190943078047E-5
155	2.6615169421487603E-5	2.6615169421487603E-5	2.6615169421487603E-5	2.3515783036981387E-5	2.6615169421487603E-5	2.6615169421487603E-5	0.0	0.39925330578512397	2.583554343433094E-5	0.7984814462809917	2.6615169421487603E-5	2.22099E-5	2.22099E-5	2.22099E-5	2.8205835736337182E-5
156	2.395495867768595E-5	2.395495867768595E-5	2.395495867768595E-5	0.9602891346656124	2.395495867768595E-5	2.395495867768595E-5	0.0	2.395495867768595E-5	0.9722892287273578	2.395495867768595E-5	0.3353933884297521	1.999E-5	1.999E-5	1.999E-5	2.538663642652062E-5
157	3.7419107438016534E-5	0.33680983471074377	3.7419107438016534E-5	3.306158221331776E-5	0.14971429752066118	0.7110009090909091	0.0	3.7419107438016534E-5	3.63230066350161E-5	3.7419107438016534E-5	3.7419107438016534E-5	3.12256E-5	3.12256E-5	3.12256E-5	3.965547545772697E-5
158	1.9013814049586775E-5	1.9013814049586775E-5	1.9013814049586775E-5	1.0	1.9013814049586775E-5	0.07607430991735536	0.0	1.9013814049586775E-5	1.0	1.9013814049586775E-5	1.9013814049586775E-5	0.158683	1.5866699999999995E-5	1.5866699999999995E-5	2.0150182300584027E-5
159	7.975683057851241E-5	7.975683057851241E-5	7.975683057851241E-5	7.046899810779977E-5	7.975683057851241E-5	7.975683057851241E-5	0.0	7.975683057851241E-5	7.742055021194602E-5	7.975683057851241E-5	7.975683057851241E-5	6.65557E-5	6.65557E-5	0.998403	8.452352966546164E-5
144	7.975683057851241E-5	7.975683057851241E-5	0.6381342148760331	0.6217434463612072	7.975683057851241E-5	7.975683057851241E-5	0.0	7.975683057851241E-5	0.6304692141507529	7.975683057851241E-5	7.975683057851241E-5	6.65557E-5	6.65557E-5	6.65557E-5	8.452352966546164E-5
145	4.434219834710744E-5	0.17741289256198348	4.434219834710744E-5	1.0	4.434219834710744E-5	4.434219834710744E-5	0.0	4.434219834710744E-5	1.0	4.434219834710744E-5	4.434219834710744E-5	3.7002800000000004E-5	3.7002800000000004E-5	3.7002800000000004E-5	4.699232768200386E-5
146	3.862524380165289E-5	0.811168347107438	3.862524380165289E-5	0.4301308040466047	3.862524380165289E-5	3.862524380165289E-5	0.0	3.862524380165289E-5	3.749381219770006E-5	3.862524380165289E-5	3.862524380165289E-5	3.22321E-5	3.22321E-5	3.22321E-5	4.09336970466861E-5
147	3.421400826446281E-5	0.2395328099173554	3.421400826446281E-5	0.5593590365210206	3.421400826446281E-5	3.421400826446281E-5	0.0	3.421400826446281E-5	0.573843540676542	3.421400826446281E-5	3.421400826446281E-5	2.8550999999999998E-5	2.8550999999999998E-5	2.8550999999999998E-5	3.625882224180042E-5
148	1.6188351239669417E-5	0.14571181818181816	1.6188351239669417E-5	0.2884304822776498	0.16190028925619834	1.6188351239669417E-5	0.0	1.6188351239669417E-5	0.2924768724343862	0.5989878099173553	1.6188351239669417E-5	0.027031399999999997	1.35089E-5	1.35089E-5	1.7155854568395412E-5
149	1.932035123966942E-5	1.932035123966942E-5	1.932035123966942E-5	1.0	0.21254363636363635	1.932035123966942E-5	0.0	1.932035123966942E-5	1.0	1.932035123966942E-5	1.932035123966942E-5	1.61225E-5	1.61225E-5	1.61225E-5	2.0475039809233556E-5
150	5.6996264462809915E-5	5.6996264462809915E-5	5.6996264462809915E-5	1.0	5.6996264462809915E-5	5.6996264462809915E-5	0.0	5.6996264462809915E-5	1.0	5.6996264462809915E-5	5.6996264462809915E-5	4.75624E-5	4.75624E-5	4.75624E-5	6.040266915321381E-5
151	3.1514731404958676E-5	0.5357821900826447	0.09457571074380165	0.6316838124395655	3.1514731404958676E-5	3.1514731404958676E-5	0.0	3.1514731404958676E-5	0.6405454097819324	3.1514731404958676E-5	3.1514731404958676E-5	2.62985E-5	2.62985E-5	2.62985E-5	3.339822201414969E-5
171	1.9013814049586775E-5	1.9013814049586775E-5	0.304239958677686	0.9951065876271734	1.9013814049586775E-5	1.9013814049586775E-5	0.0	1.9013814049586775E-5	0.9939325743604207	1.9013814049586775E-5	1.9013814049586775E-5	1.5866699999999995E-5	1.5866699999999995E-5	1.5866699999999995E-5	2.0150182300584027E-5
170	2.4443644628099174E-5	0.3666786363636364	2.4443644628099174E-5	0.925440576982992	2.4443644628099174E-5	2.4443644628099174E-5	0.0	2.4443644628099174E-5	0.9384215374708853	2.4443644628099174E-5	2.4443644628099174E-5	2.03978E-5	2.03978E-5	2.03978E-5	2.590452888948886E-5
169	1.4609528925619834E-5	0.23376756198347104	1.4609528925619834E-5	0.21149492762231978	1.4609528925619834E-5	0.7157726981065062	0.0	1.4609528925619834E-5	0.21027493969856417	1.4609528925619834E-5	1.4609528925619834E-5	1.21914E-5	1.21914E-5	1.21914E-5	1.5482673303165756E-5
168	7.975683057851241E-5	7.975683057851241E-5	7.975683057851241E-5	7.046899810779977E-5	7.975683057851241E-5	7.975683057851241E-5	0.0	0.9992646263781313	7.742055021194602E-5	7.975683057851241E-5	7.975683057851241E-5	6.65557E-5	6.65557E-5	6.65557E-5	8.452352966546164E-5
175	5.9842578512396706E-5	5.9842578512396706E-5	5.9842578512396706E-5	1.0	5.9842578512396706E-5	5.9842578512396706E-5	0.0	5.9842578512396706E-5	1.0	5.9842578512396706E-5	5.9842578512396706E-5	4.99376E-5	4.99376E-5	4.99376E-5	6.34190943078047E-5
174	6.64825E-5	6.64825E-5	6.64825E-5	1.0	6.64825E-5	6.64825E-5	0.0	6.64825E-5	1.0	6.64825E-5	6.64825E-5	5.547850000000001E-5	5.547850000000001E-5	5.547850000000001E-5	7.04558533761243E-5
